volym_id,titel,stand,ar_fran,ar_till,xml_url,pdf_url,metadata_url,period,fel
bih_1856-58_1-1-1__04,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856 och 1857. Första samlingen. 1sta afdelningen: Kongl. Maj:ts nådiga propositioner och skrifvelser, jemte utdragen af de inför Kongl. Maj:t uti stats-rådet i ämnet förda protokoll. Första bandet",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_1-1-1_/bih_1856-58_1-1-1__04.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_1-1-1_/bih_1856-58_1-1-1__01.pdf,https://weburn.kb.se/riks/metadata/36/21798536.html,1856,
bih_1856-58_5-1_2__02,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856, 1857 och 1858. Femte samlingen. 1sta afdelningen: Bevillnings-utskottets memorial, utlåtanden och betänkanden",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_5-1_2_/bih_1856-58_5-1_2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_5-1_2_/bih_1856-58_5-1_2__01.pdf,https://weburn.kb.se/riks/metadata/49/21798549.html,1856,
bih_1856-58_5-1_2__03,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856, 1857 och 1858. Femte samlingen. 2dra afdelningen: Bevillnings- samt allmänna besvärs- och ekonomi- m. fl. utskotts gemensamma memorial, utlåtanden och betänkanden",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_5-1_2_/bih_1856-58_5-1_2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_5-1_2_/bih_1856-58_5-1_2__02.pdf,https://weburn.kb.se/riks/metadata/50/21798550.html,1856,
bih_1856-58_4-1-4__02,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856, 1857 och 1858. Fjerde samlingen. 1sta afdelningen: Stats-utskottets memorial, utlåtanden och betänkanden. Fjerde bandet",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_4-1-4_/bih_1856-58_4-1-4__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_4-1-4_/bih_1856-58_4-1-4__01.pdf,https://weburn.kb.se/riks/metadata/47/21798547.html,1856,
bih_1856-58_4-1-2_3__03,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856, 1857 och 1858. Fjerde samlingen. 1sta afdelningen: Stats-utskottets memorial, utlåtanden och betänkanden. Tredje bandet",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_4-1-2_3_/bih_1856-58_4-1-2_3__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_4-1-2_3_/bih_1856-58_4-1-2_3__01.pdf,https://weburn.kb.se/riks/metadata/46/21798546.html,1856,
bih_1856-58_4-2_,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856, 1857 och 1858. Fjerde samlingen. 2dra afdelningen: Stats- samt allmänna besvärs- och ekonomi- m. fl. utskotts gemensamma memorial, utlåtanden och betänkanden",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_4-2_/bih_1856-58_4-2_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_4-2_/bih_1856-58_4-2_.pdf,https://weburn.kb.se/riks/metadata/48/21798548.html,1856,
bih_1856-58_9__03,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856, 1857 och 1858. Nionde samlingen. Riks-ståndens protokolls-utdrag, som innefatta remisser och beslut",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_9_/bih_1856-58_9__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_9_/bih_1856-58_9__01.pdf,https://weburn.kb.se/riks/metadata/57/21798557.html,1856,
bih_1856-58_6-1_2__02,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856, 1857 och 1858. Sjette samlingen. 1sta afdelningen: Banko-utskottets memorial, utlåtanden och betänkanden",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_6-1_2_/bih_1856-58_6-1_2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_6-1_2_/bih_1856-58_6-1_2__01.pdf,https://weburn.kb.se/riks/metadata/52/21798552.html,1856,
bih_1856-58_6-1_2__03,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856, 1857 och 1858. Sjette samlingen. 2dra afdelningen: Banko- samt lag-utskottets gemensamma memorial, utlåtanden och betänkanden",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_6-1_2_/bih_1856-58_6-1_2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_6-1_2_/bih_1856-58_6-1_2__02.pdf,https://weburn.kb.se/riks/metadata/53/21798553.html,1856,
bih_1856-58_7-1_2__02,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856, 1857 och 1858. Sjunde samlingen. 1sta afdelningen: Lag-utskottets memorial, utlåtanden och betänkanden",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_7-1_2_/bih_1856-58_7-1_2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_7-1_2_/bih_1856-58_7-1_2__01.pdf,https://weburn.kb.se/riks/metadata/54/21798554.html,1856,
bih_1856-58_7-1_2__03,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856, 1857 och 1858. Sjunde samlingen. 2dra afdelningen: Lag- samt allmänna besvärs- och ekonomi-utskottets gemensamma betänkanden och memorial",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_7-1_2_/bih_1856-58_7-1_2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_7-1_2_/bih_1856-58_7-1_2__02.pdf,https://weburn.kb.se/riks/metadata/55/21798555.html,1856,
bih_1856-58_10-1-2_,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856, 1857 och 1858. Tionde samlingen. 1sta afdelningen: Expeditions-utskottets förslag till rikets ständers underdåniga skrifvelser till Kongl. Maj:t, m. m. Andra bandet",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_10-1-2_/bih_1856-58_10-1-2_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_10-1-2_/bih_1856-58_10-1-2_.pdf,https://weburn.kb.se/riks/metadata/32/21798532.html,1856,
bih_1856-58_suppl_,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856, 1857 och 1858. Tionde samlingen. 1sta afdelningen: Expeditions-utskottets förslag till rikets ständers underdåniga skrifvelser till Kongl. Maj:t, m. m. Andra bandet (supplement-band)",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_suppl_/bih_1856-58_suppl_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_suppl_/bih_1856-58_suppl_.pdf,https://weburn.kb.se/riks/metadata/59/21798559.html,1856,
bih_1856-58_10-1-1__03,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856, 1857 och 1858. Tionde samlingen. 1sta afdelningen: Expeditions-utskottets förslag till rikets ständers underdåniga skrifvelser till Kongl. Maj:t, m. m. Första bandet",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_10-1-1_/bih_1856-58_10-1-1__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_10-1-1_/bih_1856-58_10-1-1__01.pdf,https://weburn.kb.se/riks/metadata/31/21798531.html,1856,
bih_1856-58_10-1-3__02,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856, 1857 och 1858. Tionde samlingen. 1sta afdelningen: Rikets ständers bevillnings-stadga och riks-stat samt förslag till förordning angående stämplade pappers-afgiften, jemte riksdags-beslutet. Tredje bandet",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_10-1-3_/bih_1856-58_10-1-3__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_10-1-3_/bih_1856-58_10-1-3__01.pdf,https://weburn.kb.se/riks/metadata/33/21798533.html,1856,
bih_1856-58_10-1-3__02,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856, 1857 och 1858. Tionde samlingen. 2dra afdelningen: Expeditions-utskottets memorial, utlåtanden och betänkanden",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_10-1-3_/bih_1856-58_10-1-3__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_10-1-3_/bih_1856-58_10-1-3__02.pdf,https://weburn.kb.se/riks/metadata/34/21798534.html,1856,
bih_1856-58_3__02,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856, 1857 och 1858. Tredje samlingen. Konstitutions-utskottets memorial, utlåtanden och betänkanden",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_3_/bih_1856-58_3__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_3_/bih_1856-58_3__01.pdf,https://weburn.kb.se/riks/metadata/42/21798542.html,1856,
bih_1856-58_8__02,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856, 1857 och 1858. Åttonde samlingen. Allmänna besvärs- och ekonomi-utskottets memorial, utlåtanden och betänkanden",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_8_/bih_1856-58_8__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_8_/bih_1856-58_8__01.pdf,https://weburn.kb.se/riks/metadata/56/21798556.html,1856,
bih_1856-58_1-1_2-2__03,"Bihang till samtlige riks-ståndens protokoll vid lagtima riksdagen i Stockholm åren 1856,1857 och 1858. Första samlingen. 1sta afdelningen: Kongl. Maj:ts nådiga propositioner och skrifvelser, jemte utdragen af de inför Kongl. Maj:t uti stats-rådet i ämnet förda protokoll. Andra bandet",bihang,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bih_1856-58_1-1_2-2_/bih_1856-58_1-1_2-2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bih_1856-58_1-1_2-2_/bih_1856-58_1-1_2-2__01.pdf,https://weburn.kb.se/riks/metadata/35/21798535.html,1856,
bg_1856-58_bil_,Bilagor till vällofliga borgare-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1856 och 1857,borgare,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1856-58_bil_/bg_1856-58_bil_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1856-58_bil_/bg_1856-58_bil_.pdf,https://weburn.kb.se/riks/metadata/82/21797982.html,1856,
bn_1856-58_2__02,Hedervärda bonde-ståndets protokoller vid lagtima riksdagen i Stockholm åren 1856 och 1857. Andra bandet,bonder,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1856-58_2_/bn_1856-58_2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1856-58_2_/bn_1856-58_2__01.pdf,https://weburn.kb.se/riks/metadata/60/21798860.html,1856,
bn_1856-58_5__02,Hedervärda bonde-ståndets protokoller vid lagtima riksdagen i Stockholm åren 1856 och 1857. Femte bandet,bonder,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1856-58_5_/bn_1856-58_5__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1856-58_5_/bn_1856-58_5__01.pdf,https://weburn.kb.se/riks/metadata/63/21798863.html,1856,
bn_1856-58_4__02,Hedervärda bonde-ståndets protokoller vid lagtima riksdagen i Stockholm åren 1856 och 1857. Fjerde bandet,bonder,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1856-58_4_/bn_1856-58_4__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1856-58_4_/bn_1856-58_4__01.pdf,https://weburn.kb.se/riks/metadata/62/21798862.html,1856,
bn_1856-58_1__02,Hedervärda bonde-ståndets protokoller vid lagtima riksdagen i Stockholm åren 1856 och 1857. Första bandet,bonder,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1856-58_1_/bn_1856-58_1__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1856-58_1_/bn_1856-58_1__01.pdf,https://weburn.kb.se/riks/metadata/59/21798859.html,1856,
bn_1856-58_6__02,Hedervärda bonde-ståndets protokoller vid lagtima riksdagen i Stockholm åren 1856 och 1857. Sjette bandet,bonder,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1856-58_6_/bn_1856-58_6__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1856-58_6_/bn_1856-58_6__01.pdf,https://weburn.kb.se/riks/metadata/64/21798864.html,1856,
bn_1856-58_7__02,Hedervärda bonde-ståndets protokoller vid lagtima riksdagen i Stockholm åren 1856 och 1857. Sjunde bandet,bonder,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1856-58_7_/bn_1856-58_7__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1856-58_7_/bn_1856-58_7__01.pdf,https://weburn.kb.se/riks/metadata/65/21798865.html,1856,
bn_1856-58_3__02,Hedervärda bonde-ståndets protokoller vid lagtima riksdagen i Stockholm åren 1856 och 1857. Tredje bandet,bonder,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1856-58_3_/bn_1856-58_3__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1856-58_3_/bn_1856-58_3__01.pdf,https://weburn.kb.se/riks/metadata/61/21798861.html,1856,
bn_1856-58_8__02,Hedervärda bonde-ståndets protokoller vid lagtima riksdagen i Stockholm åren 1856 och 1857. Åttonde bandet,bonder,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1856-58_8_/bn_1856-58_8__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1856-58_8_/bn_1856-58_8__01.pdf,https://weburn.kb.se/riks/metadata/66/21798866.html,1856,
bn_1856-58_9_,Hedervärda bonde-ståndets protokoller vid lagtima riksdagen i Stockholm åren 1856 och 1858. Nionde bandet,bonder,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1856-58_9_/bn_1856-58_9_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1856-58_9_/bn_1856-58_9_.pdf,https://weburn.kb.se/riks/metadata/67/21798867.html,1856,
pr_1856-58_2__02,Högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1856 & 1857. Andra bandet,praster,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1856-58_2_/pr_1856-58_2__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1856-58_2_/pr_1856-58_2__01.pdf,https://weburn.kb.se/riks/metadata/29/21799129.html,1856,
pr_1856-58_5__02,Högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1856 & 1857. Femte bandet,praster,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1856-58_5_/pr_1856-58_5__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1856-58_5_/pr_1856-58_5__01.pdf,https://weburn.kb.se/riks/metadata/32/21799132.html,1856,
pr_1856-58_4__02,Högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1856 & 1857. Fjerde bandet,praster,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1856-58_4_/pr_1856-58_4__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1856-58_4_/pr_1856-58_4__01.pdf,https://weburn.kb.se/riks/metadata/31/21799131.html,1856,
pr_1856-58_1_,Högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1856 & 1857. Första bandet,praster,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1856-58_1_/pr_1856-58_1_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1856-58_1_/pr_1856-58_1_.pdf,https://weburn.kb.se/riks/metadata/28/21799128.html,1856,
pr_1856-58_6__02,Högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1856 & 1857. Sjette bandet,praster,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1856-58_6_/pr_1856-58_6__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1856-58_6_/pr_1856-58_6__01.pdf,https://weburn.kb.se/riks/metadata/33/21799133.html,1856,
pr_1856-58_3__02,Högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1856 & 1857. Tredje bandet,praster,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1856-58_3_/pr_1856-58_3__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1856-58_3_/pr_1856-58_3__01.pdf,https://weburn.kb.se/riks/metadata/30/21799130.html,1856,
pr_1856-58_9__02,Högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1856-1858. Nionde bandet,praster,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1856-58_9_/pr_1856-58_9__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1856-58_9_/pr_1856-58_9__01.pdf,https://weburn.kb.se/riks/metadata/36/21799136.html,1856,
pr_1856-58_7__03,Högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1856-1858. Sjunde bandet,praster,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1856-58_7_/pr_1856-58_7__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1856-58_7_/pr_1856-58_7__01.pdf,https://weburn.kb.se/riks/metadata/34/21799134.html,1856,
pr_1856-58_8__02,Högvördiga preste-ståndets protocoll vid lagtima riksdagen i Stockholm åren 1856-1858. Åttonde bandet,praster,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/pr_1856-58_8_/pr_1856-58_8__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/pr_1856-58_8_/pr_1856-58_8__01.pdf,https://weburn.kb.se/riks/metadata/35/21799135.html,1856,
roa_1856-58_2__03,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid lagtima riksdagen i Stockholm år 1856. Andra häftet",adel,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1856-58_2_/roa_1856-58_2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1856-58_2_/roa_1856-58_2__01.pdf,https://weburn.kb.se/riks/metadata/33/21799633.html,1856,
roa_1856-58_1__02,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid lagtima riksdagen i Stockholm år 1856. Första häftet",adel,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1856-58_1_/roa_1856-58_1__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1856-58_1_/roa_1856-58_1__01.pdf,https://weburn.kb.se/riks/metadata/24/21799624.html,1856,
roa_1856-58_11__02,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid lagtima riksdagen i Stockholm år 1858. Elfte häftet",adel,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1856-58_11_/roa_1856-58_11__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1856-58_11_/roa_1856-58_11__01.pdf,https://weburn.kb.se/riks/metadata/30/21799630.html,1856,
roa_1856-58_3__03,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid lagtima riksdagen i Stockholm åren 1856 och 1857. Tredje häftet",adel,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1856-58_3_/roa_1856-58_3__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1856-58_3_/roa_1856-58_3__01.pdf,https://weburn.kb.se/riks/metadata/36/21799636.html,1856,
roa_1856-58_4__02,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid lagtima riksdagen i Stockholm åren 1856-1857. Fjerde häftet",adel,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1856-58_4_/roa_1856-58_4__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1856-58_4_/roa_1856-58_4__01.pdf,https://weburn.kb.se/riks/metadata/37/21799637.html,1856,
roa_1856-58_9__03,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid lagtima riksdagen i Stockholm åren 1856-1857. Nionde häftet",adel,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1856-58_9_/roa_1856-58_9__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1856-58_9_/roa_1856-58_9__01.pdf,https://weburn.kb.se/riks/metadata/45/21799645.html,1856,
roa_1856-58_6__02,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid lagtima riksdagen i Stockholm åren 1856-1857. Sjette häftet",adel,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1856-58_6_/roa_1856-58_6__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1856-58_6_/roa_1856-58_6__01.pdf,https://weburn.kb.se/riks/metadata/42/21799642.html,1856,
roa_1856-58_7__02,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid lagtima riksdagen i Stockholm åren 1856-1857. Sjunde häftet",adel,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1856-58_7_/roa_1856-58_7__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1856-58_7_/roa_1856-58_7__01.pdf,https://weburn.kb.se/riks/metadata/43/21799643.html,1856,
roa_1856-58_10__02,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid lagtima riksdagen i Stockholm åren 1856-1857. Tionde häftet",adel,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1856-58_10_/roa_1856-58_10__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1856-58_10_/roa_1856-58_10__01.pdf,https://weburn.kb.se/riks/metadata/27/21799627.html,1856,
roa_1856-58_8__02,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid lagtima riksdagen i Stockholm åren 1856-1857. Åttonde häftet",adel,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1856-58_8_/roa_1856-58_8__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1856-58_8_/roa_1856-58_8__01.pdf,https://weburn.kb.se/riks/metadata/44/21799644.html,1856,
roa_1859-60_5__02,"Protocoll, hållna hos högloflige ridderskapet och adeln, vid lagtima riksdagen i Stockholm åren 1859-1860. Femte häftet",adel,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/roa_1859-60_5_/roa_1859-60_5__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/roa_1856-58_5_/roa_1856-58_5__01.pdf,https://weburn.kb.se/riks/metadata/41/21799641.html,1856,
bg_1856-58_2__03,"Protocoll, hållna hos vällofliga borgare-ståndet, vid lagtima riksdagen i Stockholm åren 1856 och 1857. Andra bandet",borgare,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1856-58_2_/bg_1856-58_2__03.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1856-58_2_/bg_1856-58_2__01.pdf,https://weburn.kb.se/riks/metadata/75/21797975.html,1856,
bg_1856-58_5__02,"Protocoll, hållna hos vällofliga borgare-ståndet, vid lagtima riksdagen i Stockholm åren 1856 och 1857. Femte bandet",borgare,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1856-58_5_/bg_1856-58_5__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1856-58_5_/bg_1856-58_5__01.pdf,https://weburn.kb.se/riks/metadata/78/21797978.html,1856,
bg_1856-58_4__02,"Protocoll, hållna hos vällofliga borgare-ståndet, vid lagtima riksdagen i Stockholm åren 1856 och 1857. Fjerde bandet",borgare,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1856-58_4_/bg_1856-58_4__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1856-58_4_/bg_1856-58_4__01.pdf,https://weburn.kb.se/riks/metadata/77/21797977.html,1856,
bg_1856-58_1__02,"Protocoll, hållna hos vällofliga borgare-ståndet, vid lagtima riksdagen i Stockholm åren 1856 och 1857. Första bandet",borgare,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1856-58_1_/bg_1856-58_1__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1856-58_1_/bg_1856-58_1__01.pdf,https://weburn.kb.se/riks/metadata/74/21797974.html,1856,
bg_1856-58_6__02,"Protocoll, hållna hos vällofliga borgare-ståndet, vid lagtima riksdagen i Stockholm åren 1856 och 1857. Sjette bandet",borgare,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1856-58_6_/bg_1856-58_6__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1856-58_6_/bg_1856-58_6__01.pdf,https://weburn.kb.se/riks/metadata/80/21797980.html,1856,
bg_1856-58_3__02,"Protocoll, hållna hos vällofliga borgare-ståndet, vid lagtima riksdagen i Stockholm åren 1856 och 1857. Tredje bandet",borgare,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1856-58_3_/bg_1856-58_3__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1856-58_3_/bg_1856-58_3__01.pdf,https://weburn.kb.se/riks/metadata/76/21797976.html,1856,
bg_1856-58_7__02,"Protocoll, hållna hos vällofliga borgare-ståndet, vid lagtima riksdagen i Stockholm åren 1856-1858. Sjunde bandet",borgare,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bg_1856-58_7_/bg_1856-58_7__02.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bg_1856-58_7_/bg_1856-58_7__01.pdf,https://weburn.kb.se/riks/metadata/81/21797981.html,1856,
bn_1856-58_reg_2_,Register öfver hedervärda bonde-ståndets protokoll vid lagtima riksdagen i Stockholm åren 1856-1868. Band 2,bonder,1856,1856,https://weburn.kb.se/riks/ståndsriksdagen/xml/bn_1856-58_reg_2_/bn_1856-58_reg_2_.xml,https://weburn.kb.se/riks/ståndsriksdagen/pdf/bn_1856-58_reg_2_/bn_1856-58_reg_2_.pdf,https://weburn.kb.se/riks/metadata/69/21798869.html,1856,
